year,sex,cause,qimd,agegroup,deaths
2001,1,I219,2,70-74,837
2001,1,I219,2,75-79,993
2001,1,I219,2,80-84,812
2001,1,I219,2,85-89,565
2001,1,I219,2,90+,205
2001,1,I219,3,20-24,2
2001,1,I219,3,25-29,2
2001,1,I219,3,30-34,9
2001,1,I219,3,35-39,17
2001,1,I219,3,40-44,41
2001,1,I219,3,45-49,72
2001,1,I219,3,50-54,162
2001,1,I219,3,55-59,253
2001,1,I219,3,60-64,353
2001,1,I219,3,65-69,544
2001,1,I219,3,70-74,759
2001,1,I219,3,75-79,988
2001,1,I219,3,80-84,946
2001,1,I219,3,85-89,585
2001,1,I219,3,90+,267
2001,1,I219,4,25-29,3
2001,1,I219,4,30-34,4
2001,1,I219,4,35-39,16
2001,1,I219,4,40-44,45
2001,1,I219,4,45-49,87
2001,1,I219,4,50-54,129
2001,1,I219,4,55-59,199
2001,1,I219,4,60-64,308
2001,1,I219,4,65-69,476
2001,1,I219,4,70-74,733
2001,1,I219,4,75-79,962
2001,1,I219,4,80-84,844
2001,1,I219,4,85-89,568
2001,1,I219,4,90+,258
2001,1,I219,5,01-04,1
2001,1,I219,5,25-29,2
2001,1,I219,5,30-34,4
2001,1,I219,5,35-39,9
2001,1,I219,5,40-44,19
2001,1,I219,5,45-49,50
2001,1,I219,5,50-54,115
2001,1,I219,5,55-59,169
2001,1,I219,5,60-64,270
2001,1,I219,5,65-69,366
2001,1,I219,5,70-74,622
2001,1,I219,5,75-79,798
2001,1,I219,5,80-84,740
2001,1,I219,5,85-89,487
2001,1,I219,5,90+,243
2001,1,I220,5,90+,1
2001,1,I248,1,35-39,1
2001,1,I248,1,40-44,1
2001,1,I248,1,55-59,1
2001,1,I248,1,60-64,1
2001,1,I248,1,70-74,2
2001,1,I248,1,75-79,2
2001,1,I248,1,80-84,1
2001,1,I248,2,60-64,2
2001,1,I248,2,65-69,1
2001,1,I248,2,70-74,3
2001,1,I248,2,75-79,3
2001,1,I248,2,85-89,1
2001,1,I248,3,70-74,1
2001,1,I248,3,75-79,1
2001,1,I248,3,80-84,3
2001,1,I248,3,85-89,3
2001,1,I248,4,65-69,1
2001,1,I248,4,70-74,1
2001,1,I248,5,70-74,3
2001,1,I249,1,55-59,1
2001,1,I249,1,60-64,2
2001,1,I249,1,65-69,5
2001,1,I249,1,70-74,5
2001,1,I249,1,75-79,6
2001,1,I249,1,80-84,6
2001,1,I249,1,85-89,2
2001,1,I249,1,90+,3
2001,1,I249,2,55-59,1
2001,1,I249,2,65-69,3
2001,1,I249,2,70-74,3
2001,1,I249,2,75-79,5
2001,1,I249,2,80-84,6
2001,1,I249,2,85-89,4
2001,1,I249,2,90+,3
2001,1,I249,3,65-69,2
2001,1,I249,3,70-74,8
2001,1,I249,3,75-79,7
2001,1,I249,3,80-84,6
2001,1,I249,3,85-89,6
2001,1,I249,3,90+,3
2001,1,I249,4,50-54,1
2001,1,I249,4,55-59,1
2001,1,I249,4,60-64,2
2001,1,I249,4,65-69,1
2001,1,I249,4,70-74,2
2001,1,I249,4,75-79,5
2001,1,I249,4,80-84,11
2001,1,I249,4,85-89,5
2001,1,I249,4,90+,5
2001,1,I249,5,40-44,1
2001,1,I249,5,65-69,3
2001,1,I249,5,75-79,3
2001,1,I249,5,80-84,3
2001,1,I249,5,85-89,3
2001,1,I249,5,90+,4
2001,1,I250,1,75-79,1
2001,1,I250,1,80-84,1
2001,1,I250,4,75-79,1
2001,1,I251,1,20-24,1
2001,1,I251,1,25-29,2
2001,1,I251,1,30-34,10
2001,1,I251,1,35-39,37
2001,1,I251,1,40-44,68
2001,1,I251,1,45-49,127
2001,1,I251,1,50-54,212
2001,1,I251,1,55-59,226
2001,1,I251,1,60-64,354
2001,1,I251,1,65-69,466
2001,1,I251,1,70-74,528
2001,1,I251,1,75-79,511
2001,1,I251,1,80-84,350
2001,1,I251,1,85-89,183
2001,1,I251,1,90+,59
2001,1,I251,2,25-29,1
2001,1,I251,2,30-34,11
2001,1,I251,2,35-39,25
2001,1,I251,2,40-44,38
2001,1,I251,2,45-49,93
2001,1,I251,2,50-54,131
2001,1,I251,2,55-59,183
2001,1,I251,2,60-64,268
2001,1,I251,2,65-69,349
2001,1,I251,2,70-74,437
2001,1,I251,2,75-79,488
2001,1,I251,2,80-84,367
2001,1,I251,2,85-89,207
2001,1,I251,2,90+,76
2001,1,I251,3,30-34,3
2001,1,I251,3,35-39,12
2001,1,I251,3,40-44,31
2001,1,I251,3,45-49,65
2001,1,I251,3,50-54,116
2001,1,I251,3,55-59,162
2001,1,I251,3,60-64,231
2001,1,I251,3,65-69,297
2001,1,I251,3,70-74,399
2001,1,I251,3,75-79,482
2001,1,I251,3,80-84,367
2001,1,I251,3,85-89,234
2001,1,I251,3,90+,72
2001,1,I251,4,30-34,1
2001,1,I251,4,35-39,9
2001,1,I251,4,40-44,25
2001,1,I251,4,45-49,58
2001,1,I251,4,50-54,115
2001,1,I251,4,55-59,177
2001,1,I251,4,60-64,170
2001,1,I251,4,65-69,256
2001,1,I251,4,70-74,321
2001,1,I251,4,75-79,429
2001,1,I251,4,80-84,301
2001,1,I251,4,85-89,241
2001,1,I251,4,90+,98
2001,1,I251,5,30-34,3
2001,1,I251,5,35-39,11
2001,1,I251,5,40-44,13
2001,1,I251,5,45-49,35
2001,1,I251,5,50-54,73
2001,1,I251,5,55-59,113
2001,1,I251,5,60-64,129
2001,1,I251,5,65-69,214
2001,1,I251,5,70-74,296
2001,1,I251,5,75-79,330
2001,1,I251,5,80-84,286
2001,1,I251,5,85-89,165
2001,1,I251,5,90+,70
2001,1,I252,1,30-34,1
2001,1,I252,1,45-49,1
2001,1,I252,1,50-54,3
2001,1,I252,1,60-64,2
2001,1,I252,1,65-69,5
2001,1,I252,1,70-74,4
2001,1,I252,1,75-79,3
2001,1,I252,1,80-84,5
2001,1,I252,1,85-89,2
2001,1,I252,1,90+,1
2001,1,I252,2,50-54,1
2001,1,I252,2,55-59,2
2001,1,I252,2,60-64,3
2001,1,I252,2,65-69,4
2001,1,I252,2,70-74,8
2001,1,I252,2,75-79,5
2001,1,I252,2,80-84,7
2001,1,I252,2,85-89,2
2001,1,I252,3,45-49,1
2001,1,I252,3,55-59,1
2001,1,I252,3,60-64,4
2001,1,I252,3,65-69,3
2001,1,I252,3,70-74,2
2001,1,I252,3,75-79,6
2001,1,I252,3,80-84,7
2001,1,I252,3,85-89,2
2001,1,I252,3,90+,1
2001,1,I252,4,20-24,1
2001,1,I252,4,30-34,1
2001,1,I252,4,60-64,4
2001,1,I252,4,65-69,3
2001,1,I252,4,70-74,3
2001,1,I252,4,75-79,7
2001,1,I252,4,80-84,3
2001,1,I252,4,85-89,3
2001,1,I252,4,90+,1
2001,1,I252,5,35-39,1
2001,1,I252,5,55-59,1
2001,1,I252,5,65-69,3
2001,1,I252,5,70-74,2
2001,1,I252,5,75-79,8
2001,1,I252,5,80-84,5
2001,1,I252,5,85-89,3
2001,1,I253,1,65-69,2
2001,1,I253,1,75-79,1
2001,1,I253,1,80-84,1
2001,1,I253,2,60-64,1
2001,1,I253,2,65-69,3
2001,1,I253,2,75-79,2
2001,1,I253,2,80-84,1
2001,1,I253,3,55-59,1
2001,1,I253,3,70-74,2
2001,1,I253,3,80-84,5
2001,1,I253,3,85-89,1
2001,1,I253,4,65-69,1
2001,1,I253,4,70-74,3
2001,1,I253,4,80-84,1
2001,1,I253,5,60-64,2
2001,1,I253,5,65-69,2
2001,1,I253,5,85-89,2
2001,1,I254,2,65-69,1
2001,1,I255,1,40-44,3
2001,1,I255,1,45-49,2
2001,1,I255,1,55-59,4
2001,1,I255,1,60-64,5
2001,1,I255,1,65-69,9
2001,1,I255,1,70-74,16
2001,1,I255,1,75-79,16
2001,1,I255,1,80-84,9
2001,1,I255,1,85-89,7
2001,1,I255,1,90+,1
2001,1,I255,2,10-14,1
2001,1,I255,2,45-49,3
2001,1,I255,2,50-54,1
2001,1,I255,2,55-59,2
2001,1,I255,2,60-64,11
2001,1,I255,2,65-69,8
2001,1,I255,2,70-74,10
2001,1,I255,2,75-79,13
2001,1,I255,2,80-84,11
2001,1,I255,2,85-89,7
2001,1,I255,2,90+,4
2001,1,I255,3,45-49,1
2001,1,I255,3,50-54,2
2001,1,I255,3,55-59,2
2001,1,I255,3,60-64,7
2001,1,I255,3,65-69,9
2001,1,I255,3,70-74,6
2001,1,I255,3,75-79,6
2001,1,I255,3,80-84,11
2001,1,I255,3,85-89,9
2001,1,I255,3,90+,6
2001,1,I255,4,40-44,2
2001,1,I255,4,50-54,4
2001,1,I255,4,55-59,5
2001,1,I255,4,60-64,3
2001,1,I255,4,65-69,6
2001,1,I255,4,70-74,11
2001,1,I255,4,75-79,15
2001,1,I255,4,80-84,8
2001,1,I255,4,85-89,7
2001,1,I255,4,90+,5
2001,1,I255,5,45-49,1
2001,1,I255,5,55-59,1
2001,1,I255,5,65-69,4
2001,1,I255,5,70-74,9
2001,1,I255,5,75-79,9
2001,1,I255,5,80-84,17
2001,1,I255,5,85-89,7
2001,1,I255,5,90+,4
2001,1,I258,1,45-49,1
2001,1,I258,1,50-54,2
2001,1,I258,1,55-59,1
2001,1,I258,1,60-64,4
2001,1,I258,1,65-69,2
2001,1,I258,1,70-74,7
2001,1,I258,1,75-79,6
2001,1,I258,1,80-84,9
2001,1,I258,1,90+,2
2001,1,I258,2,55-59,2
2001,1,I258,2,60-64,3
2001,1,I258,2,65-69,4
2001,1,I258,2,70-74,5
2001,1,I258,2,75-79,8
2001,1,I258,2,80-84,4
2001,1,I258,2,85-89,6
2001,1,I258,3,50-54,1
2001,1,I258,3,55-59,2
2001,1,I258,3,60-64,3
2001,1,I258,3,65-69,5
2001,1,I258,3,70-74,10
2001,1,I258,3,75-79,8
2001,1,I258,3,80-84,7
2001,1,I258,3,85-89,6
2001,1,I258,3,90+,2
2001,1,I258,4,55-59,1
2001,1,I258,4,60-64,2
2001,1,I258,4,65-69,6
2001,1,I258,4,70-74,8
2001,1,I258,4,75-79,10
2001,1,I258,4,80-84,7
2001,1,I258,4,85-89,6
2001,1,I258,4,90+,4
2001,1,I258,5,50-54,1
2001,1,I258,5,55-59,1
2001,1,I258,5,65-69,4
2001,1,I258,5,70-74,6
2001,1,I258,5,75-79,8
2001,1,I258,5,80-84,6
2001,1,I258,5,85-89,8
2001,1,I258,5,90+,4
2001,1,I259,1,30-34,1
2001,1,I259,1,35-39,7
2001,1,I259,1,40-44,20
2001,1,I259,1,45-49,55
2001,1,I259,1,50-54,100
2001,1,I259,1,55-59,161
2001,1,I259,1,60-64,255
2001,1,I259,1,65-69,399
2001,1,I259,1,70-74,617
2001,1,I259,1,75-79,776
2001,1,I259,1,80-84,677
2001,1,I259,1,85-89,472
2001,1,I259,1,90+,227
2001,1,I259,2,30-34,1
2001,1,I259,2,35-39,4
2001,1,I259,2,40-44,13
2001,1,I259,2,45-49,33
2001,1,I259,2,50-54,86
2001,1,I259,2,55-59,108
2001,1,I259,2,60-64,221
2001,1,I259,2,65-69,342
2001,1,I259,2,70-74,516
2001,1,I259,2,75-79,751
2001,1,I259,2,80-84,683
2001,1,I259,2,85-89,578
2001,1,I259,2,90+,299
2001,1,I259,3,25-29,1
2001,1,I259,3,30-34,6
2001,1,I259,3,35-39,4
2001,1,I259,3,40-44,13
2001,1,I259,3,45-49,34
2001,1,I259,3,50-54,49
2001,1,I259,3,55-59,124
2001,1,I259,3,60-64,176
2001,1,I259,3,65-69,263
2001,1,I259,3,70-74,524
2001,1,I259,3,75-79,704
2001,1,I259,3,80-84,759
2001,1,I259,3,85-89,651
2001,1,I259,3,90+,387
2001,1,I259,4,01-04,1
2001,1,I259,4,35-39,1
2001,1,I259,4,40-44,9
2001,1,I259,4,45-49,23
2001,1,I259,4,50-54,52
2001,1,I259,4,55-59,89
2001,1,I259,4,60-64,183
2001,1,I259,4,65-69,250
2001,1,I259,4,70-74,438
2001,1,I259,4,75-79,632
2001,1,I259,4,80-84,708
2001,1,I259,4,85-89,656
2001,1,I259,4,90+,363
2001,1,I259,5,30-34,2
2001,1,I259,5,35-39,5
2001,1,I259,5,40-44,6
2001,1,I259,5,45-49,18
2001,1,I259,5,50-54,48
2001,1,I259,5,55-59,77
2001,1,I259,5,60-64,123
2001,1,I259,5,65-69,184
2001,1,I259,5,70-74,321
2001,1,I259,5,75-79,523
2001,1,I259,5,80-84,567
2001,1,I259,5,85-89,521
2001,1,I259,5,90+,322
2001,1,I48,1,60-64,7
2001,1,I48,1,65-69,8
2001,1,I48,1,70-74,23
2001,1,I48,1,75-79,35
2001,1,I48,1,80-84,34
2001,1,I48,1,85-89,32
2001,1,I48,1,90+,10
2001,1,I48,2,30-34,1
2001,1,I48,2,35-39,1
2001,1,I48,2,60-64,2
2001,1,I48,2,65-69,3
2001,1,I48,2,70-74,12
2001,1,I48,2,75-79,29
2001,1,I48,2,80-84,39
2001,1,I48,2,85-89,33
2001,1,I48,2,90+,25
2001,1,I48,3,35-39,1
2001,1,I48,3,45-49,1
2001,1,I48,3,60-64,1
2001,1,I48,3,65-69,11
2001,1,I48,3,70-74,11
2001,1,I48,3,75-79,29
2001,1,I48,3,80-84,43
2001,1,I48,3,85-89,36
2001,1,I48,3,90+,36
2001,1,I48,4,50-54,1
2001,1,I48,4,55-59,1
2001,1,I48,4,60-64,1
2001,1,I48,4,65-69,5
2001,1,I48,4,70-74,15
2001,1,I48,4,75-79,29
2001,1,I48,4,80-84,37
2001,1,I48,4,85-89,32
2001,1,I48,4,90+,28
2001,1,I48,5,35-39,1
2001,1,I48,5,55-59,1
2001,1,I48,5,65-69,5
2001,1,I48,5,70-74,3
2001,1,I48,5,75-79,15
2001,1,I48,5,80-84,43
2001,1,I48,5,85-89,37
2001,1,I48,5,90+,29
2001,1,I600,1,55-59,1
2001,1,I600,1,60-64,1
2001,1,I600,3,55-59,1
2001,1,I600,4,50-54,1
2001,1,I600,4,70-74,1
2001,1,I600,4,80-84,1
2001,1,I600,5,60-64,1
2001,1,I600,5,90+,1
2001,1,I601,1,05-09,1
2001,1,I601,1,45-49,1
2001,1,I601,2,30-34,1
2001,1,I601,2,55-59,1
2001,1,I601,4,35-39,1
2001,1,I601,4,55-59,2
2001,1,I601,4,60-64,1
2001,1,I601,5,70-74,1
2001,1,I602,1,65-69,1
2001,1,I602,3,55-59,1
2001,1,I603,5,75-79,1
2001,1,I606,1,55-59,1
2001,1,I606,3,35-39,1
2001,1,I606,3,45-49,1
2001,1,I606,5,45-49,1
2001,1,I607,1,30-34,1
2001,1,I607,1,40-44,3
2001,1,I607,1,45-49,9
2001,1,I607,1,50-54,3
2001,1,I607,1,55-59,1
2001,1,I607,1,60-64,1
2001,1,I607,1,65-69,4
2001,1,I607,1,70-74,2
2001,1,I607,1,75-79,3
2001,1,I607,1,85-89,1
2001,1,I607,2,20-24,2
2001,1,I607,2,35-39,4
2001,1,I607,2,40-44,1
2001,1,I607,2,45-49,6
2001,1,I607,2,50-54,2
2001,1,I607,2,55-59,4
2001,1,I607,2,60-64,2
2001,1,I607,2,65-69,3
2001,1,I607,2,70-74,2
2001,1,I607,2,75-79,1
2001,1,I607,2,80-84,1
2001,1,I607,3,30-34,2
2001,1,I607,3,40-44,2
2001,1,I607,3,45-49,2
2001,1,I607,3,50-54,5
2001,1,I607,3,55-59,4
2001,1,I607,3,60-64,3
2001,1,I607,3,65-69,5
2001,1,I607,3,70-74,1
2001,1,I607,3,75-79,2
2001,1,I607,3,80-84,2
2001,1,I607,3,85-89,3
2001,1,I607,4,35-39,2
2001,1,I607,4,40-44,1
2001,1,I607,4,45-49,2
2001,1,I607,4,50-54,3
2001,1,I607,4,55-59,6
2001,1,I607,4,60-64,3
2001,1,I607,4,65-69,1
2001,1,I607,4,75-79,1
2001,1,I607,4,80-84,2
2001,1,I607,4,85-89,1
2001,1,I607,5,40-44,2
2001,1,I607,5,45-49,1
2001,1,I607,5,50-54,6
2001,1,I607,5,55-59,2
2001,1,I607,5,60-64,1
2001,1,I607,5,75-79,1
2001,1,I607,5,80-84,1
2001,1,I607,5,85-89,1
2001,1,I608,4,65-69,1
2001,1,I609,1,15-19,1
2001,1,I609,1,20-24,1
2001,1,I609,1,25-29,2
2001,1,I609,1,30-34,3
2001,1,I609,1,35-39,6
2001,1,I609,1,40-44,14
2001,1,I609,1,45-49,17
2001,1,I609,1,50-54,24
2001,1,I609,1,55-59,22
2001,1,I609,1,60-64,22
2001,1,I609,1,65-69,24
2001,1,I609,1,70-74,11
2001,1,I609,1,75-79,9
2001,1,I609,1,80-84,5
2001,1,I609,1,85-89,4
2001,1,I609,1,90+,2
2001,1,I609,2,10-14,1
2001,1,I609,2,25-29,3
2001,1,I609,2,30-34,4
2001,1,I609,2,35-39,4
2001,1,I609,2,40-44,13
2001,1,I609,2,45-49,15
2001,1,I609,2,50-54,10
2001,1,I609,2,55-59,11
2001,1,I609,2,60-64,17
2001,1,I609,2,65-69,15
2001,1,I609,2,70-74,11
2001,1,I609,2,75-79,16
2001,1,I609,2,80-84,8
2001,1,I609,2,85-89,2
2001,1,I609,2,90+,1
2001,1,I609,3,10-14,1
2001,1,I609,3,20-24,1
2001,1,I609,3,25-29,3
2001,1,I609,3,30-34,1
2001,1,I609,3,35-39,5
2001,1,I609,3,40-44,7
2001,1,I609,3,45-49,10
2001,1,I609,3,50-54,18
2001,1,I609,3,55-59,19
2001,1,I609,3,60-64,11
2001,1,I609,3,65-69,14
2001,1,I609,3,70-74,18
2001,1,I609,3,75-79,6
2001,1,I609,3,80-84,8
2001,1,I609,3,85-89,6
2001,1,I609,3,90+,1
2001,1,I609,4,05-09,1
2001,1,I609,4,15-19,1
2001,1,I609,4,20-24,1
2001,1,I609,4,25-29,2
2001,1,I609,4,30-34,2
2001,1,I609,4,35-39,5
2001,1,I609,4,40-44,10
2001,1,I609,4,45-49,10
2001,1,I609,4,50-54,18
2001,1,I609,4,55-59,13
2001,1,I609,4,60-64,12
2001,1,I609,4,65-69,14
2001,1,I609,4,70-74,22
2001,1,I609,4,75-79,12
2001,1,I609,4,80-84,12
2001,1,I609,4,85-89,4
2001,1,I609,4,90+,3
2001,1,I609,5,15-19,1
2001,1,I609,5,20-24,1
2001,1,I609,5,25-29,3
2001,1,I609,5,30-34,1
2001,1,I609,5,35-39,4
2001,1,I609,5,40-44,4
2001,1,I609,5,45-49,8
2001,1,I609,5,50-54,6
2001,1,I609,5,55-59,27
2001,1,I609,5,60-64,14
2001,1,I609,5,65-69,13
2001,1,I609,5,70-74,22
2001,1,I609,5,75-79,16
2001,1,I609,5,80-84,5
2001,1,I609,5,85-89,5
2001,1,I610,4,60-64,1
2001,1,I610,4,70-74,1
2001,1,I610,5,75-79,1
2001,1,I610,5,85-89,1
2001,1,I611,1,60-64,1
2001,1,I611,1,65-69,2
2001,1,I611,1,75-79,1
2001,1,I611,2,75-79,1
2001,1,I611,2,85-89,1
2001,1,I611,3,70-74,1
2001,1,I611,3,80-84,1
2001,1,I611,4,80-84,2
2001,1,I611,5,75-79,1
2001,1,I613,1,35-39,2
2001,1,I613,1,40-44,1
2001,1,I613,1,50-54,3
2001,1,I613,1,55-59,1
2001,1,I613,1,60-64,4
2001,1,I613,1,65-69,5
2001,1,I613,1,70-74,5
2001,1,I613,1,75-79,2
2001,1,I613,1,80-84,1
2001,1,I613,1,85-89,1
2001,1,I613,2,35-39,1
2001,1,I613,2,40-44,1
2001,1,I613,2,55-59,1
2001,1,I613,2,60-64,1
2001,1,I613,2,65-69,1
2001,1,I613,2,70-74,4
2001,1,I613,2,75-79,2
2001,1,I613,2,80-84,1
2001,1,I613,2,85-89,2
2001,1,I613,3,35-39,1
2001,1,I613,3,40-44,1
2001,1,I613,3,50-54,3
2001,1,I613,3,55-59,2
2001,1,I613,3,60-64,2
2001,1,I613,3,65-69,1
2001,1,I613,3,70-74,3
2001,1,I613,3,75-79,3
2001,1,I613,3,80-84,2
2001,1,I613,3,85-89,1
2001,1,I613,4,50-54,4
2001,1,I613,4,55-59,1
2001,1,I613,4,60-64,1
2001,1,I613,4,65-69,5
2001,1,I613,4,70-74,1
2001,1,I613,4,75-79,4
2001,1,I613,4,80-84,1
2001,1,I613,4,85-89,2
2001,1,I613,4,90+,1
2001,1,I613,5,35-39,1
2001,1,I613,5,40-44,2
2001,1,I613,5,50-54,1
2001,1,I613,5,55-59,2
2001,1,I613,5,60-64,3
2001,1,I613,5,70-74,3
2001,1,I613,5,80-84,1
2001,1,I613,5,85-89,1
2001,1,I613,5,90+,1
2001,1,I614,1,45-49,1
2001,1,I614,1,55-59,1
2001,1,I614,1,65-69,2
2001,1,I614,1,70-74,2
2001,1,I614,1,75-79,1
2001,1,I614,1,80-84,4
2001,1,I614,1,85-89,1
2001,1,I614,2,15-19,1
2001,1,I614,2,35-39,1
2001,1,I614,2,40-44,1
2001,1,I614,2,60-64,1
2001,1,I614,2,65-69,3
2001,1,I614,2,70-74,2
2001,1,I614,2,75-79,4
2001,1,I614,2,80-84,3
2001,1,I614,2,90+,1
2001,1,I614,3,55-59,2
2001,1,I614,3,60-64,1
2001,1,I614,3,65-69,4
2001,1,I614,3,70-74,3
2001,1,I614,3,75-79,3
2001,1,I614,3,80-84,3
2001,1,I614,4,55-59,2
2001,1,I614,4,60-64,3
2001,1,I614,4,65-69,2
2001,1,I614,4,70-74,2
2001,1,I614,4,75-79,4
2001,1,I614,4,80-84,1
2001,1,I614,4,85-89,1
2001,1,I614,4,90+,1
2001,1,I614,5,40-44,1
2001,1,I614,5,50-54,2
2001,1,I614,5,55-59,2
2001,1,I614,5,60-64,1
2001,1,I614,5,65-69,1
2001,1,I614,5,70-74,2
2001,1,I614,5,75-79,6
2001,1,I614,5,80-84,7
2001,1,I615,1,30-34,1
2001,1,I615,1,45-49,1
2001,1,I615,1,55-59,2
2001,1,I615,1,60-64,1
2001,1,I615,1,65-69,2
2001,1,I615,1,70-74,3
2001,1,I615,1,75-79,4
2001,1,I615,1,80-84,1
2001,1,I615,1,85-89,1
2001,1,I615,2,30-34,1
2001,1,I615,2,40-44,1
2001,1,I615,2,55-59,1
2001,1,I615,2,65-69,1
2001,1,I615,2,75-79,2
2001,1,I615,2,85-89,1
2001,1,I615,3,20-24,1
2001,1,I615,3,40-44,1
2001,1,I615,3,55-59,1
2001,1,I615,3,60-64,1
2001,1,I615,3,65-69,1
2001,1,I615,3,70-74,1
2001,1,I615,3,75-79,2
2001,1,I615,4,65-69,1
2001,1,I615,4,70-74,1
2001,1,I615,4,80-84,1
2001,1,I615,4,85-89,2
2001,1,I615,5,60-64,2
2001,1,I615,5,65-69,1
2001,1,I615,5,70-74,2
2001,1,I615,5,80-84,1
2001,1,I615,5,85-89,2
2001,1,I618,1,65-69,1
2001,1,I618,2,45-49,1
2001,1,I618,2,80-84,1
2001,1,I618,3,85-89,1
2001,1,I618,4,45-49,2
2001,1,I618,4,60-64,2
2001,1,I618,4,65-69,1
2001,1,I618,4,70-74,2
2001,1,I618,4,90+,1
2001,1,I618,5,50-54,1
2001,1,I619,1,20-24,1
2001,1,I619,1,25-29,2
2001,1,I619,1,30-34,5
2001,1,I619,1,35-39,7
2001,1,I619,1,40-44,12
2001,1,I619,1,45-49,18
2001,1,I619,1,50-54,28
2001,1,I619,1,55-59,43
2001,1,I619,1,60-64,45
2001,1,I619,1,65-69,41
2001,1,I619,1,70-74,56
2001,1,I619,1,75-79,54
2001,1,I619,1,80-84,45
2001,1,I619,1,85-89,34
2001,1,I619,1,90+,12
2001,1,I619,2,05-09,1
2001,1,I619,2,25-29,3
2001,1,I619,2,30-34,4
2001,1,I619,2,35-39,6
2001,1,I619,2,40-44,5
2001,1,I619,2,45-49,13
2001,1,I619,2,50-54,23
2001,1,I619,2,55-59,34
2001,1,I619,2,60-64,33
2001,1,I619,2,65-69,35
2001,1,I619,2,70-74,46
2001,1,I619,2,75-79,62
2001,1,I619,2,80-84,48
2001,1,I619,2,85-89,24
2001,1,I619,2,90+,8
2001,1,I619,3,10-14,1
2001,1,I619,3,15-19,1
2001,1,I619,3,25-29,4
2001,1,I619,3,35-39,3
2001,1,I619,3,40-44,4
2001,1,I619,3,45-49,11
2001,1,I619,3,50-54,14
2001,1,I619,3,55-59,16
2001,1,I619,3,60-64,31
2001,1,I619,3,65-69,48
2001,1,I619,3,70-74,60
2001,1,I619,3,75-79,69
2001,1,I619,3,80-84,51
2001,1,I619,3,85-89,37
2001,1,I619,3,90+,9
2001,1,I619,4,20-24,1
2001,1,I619,4,25-29,1
2001,1,I619,4,35-39,1
2001,1,I619,4,40-44,3
2001,1,I619,4,45-49,3
2001,1,I619,4,50-54,14
2001,1,I619,4,55-59,25
2001,1,I619,4,60-64,33
2001,1,I619,4,65-69,41
2001,1,I619,4,70-74,47
2001,1,I619,4,75-79,71
2001,1,I619,4,80-84,61
2001,1,I619,4,85-89,33
2001,1,I619,4,90+,13
2001,1,I619,5,25-29,1
2001,1,I619,5,35-39,1
2001,1,I619,5,40-44,5
2001,1,I619,5,45-49,5
2001,1,I619,5,50-54,16
2001,1,I619,5,55-59,13
2001,1,I619,5,60-64,19
2001,1,I619,5,65-69,21
2001,1,I619,5,70-74,37
2001,1,I619,5,75-79,59
2001,1,I619,5,80-84,48
2001,1,I619,5,85-89,33
2001,1,I619,5,90+,13
2001,1,I620,1,45-49,1
2001,1,I620,1,50-54,1
2001,1,I620,1,65-69,3
2001,1,I620,1,70-74,4
2001,1,I620,1,75-79,3
2001,1,I620,1,80-84,6
2001,1,I620,1,85-89,4
2001,1,I620,1,90+,2
2001,1,I620,2,50-54,1
2001,1,I620,2,55-59,3
2001,1,I620,2,65-69,4
2001,1,I620,2,70-74,2
2001,1,I620,2,75-79,5
2001,1,I620,2,80-84,6
2001,1,I620,2,85-89,3
2001,1,I620,2,90+,6
2001,1,I620,3,50-54,2
2001,1,I620,3,55-59,1
2001,1,I620,3,65-69,1
2001,1,I620,3,70-74,2
2001,1,I620,3,75-79,6
2001,1,I620,3,80-84,9
2001,1,I620,3,85-89,8
2001,1,I620,3,90+,4
2001,1,I620,4,40-44,1
2001,1,I620,4,45-49,1
2001,1,I620,4,50-54,2
2001,1,I620,4,60-64,1
2001,1,I620,4,65-69,2
2001,1,I620,4,70-74,7
2001,1,I620,4,75-79,4
2001,1,I620,4,80-84,4
2001,1,I620,4,85-89,9
2001,1,I620,4,90+,5
2001,1,I620,5,55-59,1
2001,1,I620,5,60-64,1
2001,1,I620,5,65-69,1
2001,1,I620,5,70-74,1
2001,1,I620,5,75-79,5
2001,1,I620,5,80-84,9
2001,1,I620,5,85-89,5
2001,1,I620,5,90+,4
2001,1,I621,1,85-89,1
2001,1,I621,3,80-84,1
2001,1,I621,4,70-74,1
2001,1,I621,5,75-79,1
2001,1,I629,1,15-19,1
2001,1,I629,1,35-39,1
2001,1,I629,1,45-49,1
2001,1,I629,1,50-54,5
2001,1,I629,1,55-59,1
2001,1,I629,1,60-64,1
2001,1,I629,1,65-69,4
2001,1,I629,1,70-74,6
2001,1,I629,1,75-79,4
2001,1,I629,1,80-84,5
2001,1,I629,1,85-89,2
2001,1,I629,2,50-54,3
2001,1,I629,2,55-59,2
2001,1,I629,2,60-64,3
2001,1,I629,2,65-69,3
2001,1,I629,2,70-74,2
2001,1,I629,2,75-79,8
2001,1,I629,2,80-84,3
2001,1,I629,2,85-89,2
2001,1,I629,2,90+,2
2001,1,I629,3,25-29,1
2001,1,I629,3,35-39,1
2001,1,I629,3,50-54,4
2001,1,I629,3,55-59,1
2001,1,I629,3,60-64,1
2001,1,I629,3,65-69,2
2001,1,I629,3,70-74,2
2001,1,I629,3,75-79,3
2001,1,I629,3,80-84,4
2001,1,I629,3,85-89,3
2001,1,I629,4,45-49,1
2001,1,I629,4,50-54,3
